Quality	#1 ID	#2 ID	#1 String	#2 String
1	3424957	3425063	Like-for-like sales for the 17 weeks to 27 December were flat, while the gross margin fell by 2 percentage points, the company said.	UK retail like-for-like sales for the 17 weeks to December 27 were flat, with gross margin down two percentage points.
1	775197	775031	Investigators were searching his home in Muenster in the presence of his wife when news of his death came, prosecutor Wolfgang Schweer told The Associated Press.	A prosecutor said investigators were searching his home in Muenster in the presence of his wife when news of his death arrived.
1	1939247	1939420	"What this allows us to do is have a crossover that is much more fuel efficient and aimed at young families."	"What this allows us to do is have a crossover that is much more fuel- efficient, aimed at young families," Mr. Cowger said.
0	2465088	2464870	The teen was in surgery at Sacred Heart Medical Center, and the extent of his injuries was not available, Bragdon said.	The teen was in critical condition at Sacred Heart Medical Center, police said in a news release.
1	2209500	2209461	The goal will be to reduce congestion by upgrading road, building tollways, facilitating public transit or any other means to improve mobility.	The money can be used for road upgrades, tollways, public transit or any other means to improve mobility.
1	2495223	2495307	"This decision is clearly incorrect," FTC Chairman Timothy Muris said in a written statement.	The decision is "clearly incorrect," FTC Chairman Tim Muris said.
0	1497875	1497840	The conservancy helped in the purchase of the land from the Estate of Samuel Mills Damon for $22 million.	The park service purchased the land from the estate of Samuel Mills Damon for $22 million.
0	2939928	2939983	Sir Paul already has three children fashion designer Stella, 31, Mary, 33, and James, 25 by his wife Linda, who died from breast cancer in 1998.	McCartney has three children - fashion designer Stella, 31, Mary, 33, and James, 25 - by first wife Linda.
0	1757157	1756828	In recent years, Mr. Hampton continued to run into trouble, facing charges of fare-beating and credit-card theft.	In recent years, Hampton kept in touch with friends and stayed in trouble: He faced charges of fare-beating and credit-car theft.
1	424839	424933	SCO has also alleged that the generic Linux kernel contains code which is from its Unix property.	SCO claims that the Linux kernel holds Unix intellectual property owned by SCO.
1	941674	941618	But Amrozi did not reveal and was not asked the company's or his boss's name.	Amrozi did not reveal, and was not asked, the identity of his boss.
1	1254185	1254350	General Jeffery announced he would give his substantial military pension accumulated over 40 years to charity during his stay at Government House.	Maj-Gen Jeffery said he would give his military pension to charity while he served at Yarralumla.
1	2198929	2198650	The rest said they belonged to another party or had no affiliation.	The rest said they had no affiliation or belonged to another party.
1	2820268	2820184	Blair himself took the reins of the Labour Party after its leader John Smith died of a heart attack in 1994.	Mr Blair became Labour leader in 1994 after the then leader, John Smith, died of a heart attack.
1	469248	469124	In 2002, for example, the Dow dropped more than 1,500 points, or 15.6 percent, between May and October, due largely to terrorism fears driven by headlines.	For example, the Dow dropped more than 1,500 points, or 15.6 percent, from May to October 2002, largely because of terrorism fears driven by the headlines.
0	3224724	3224642	The House and Senate are expected to vote on the omnibus bill in the next two months.	The House Republican leadership said it expected to call members back Dec. 8 for a vote on the omnibus bill.
1	2141596	2141567	She said six were from Douglas County, the southwestern Oregon county that includes Roseburg, and two were from the Portland area.	Six were from Douglas County, which includes Roseburg, and two from the Portland area.
0	1096232	1096391	PeopleSoft gained 94 cents, or 5.5 percent, to $18.09.	PeopleSoft gained $1.09, or 6.3 percent, to $18.24 and was Nasdaq's most active issue.
1	55187	54831	Prosecutors allege that Nichols and co-conspirator Timothy McVeigh worked together to prepare a bomb that destroyed the Alfred P. Murrah Federal Building.	Prosecutors allege that Nichols and coconspirator Timothy McVeigh worked together to prepare a 4,000-pound fuel-and-fertilizer bomb that destroyed the Murrah building.
1	3232514	3232502	A rival distributor, Mike Selwyn from United International Pictures, says that unlike The Matrix Revolutions, he cannot detect any advance scepticism, even within the business.	A rival distributor, Mike Selwyn, of United International Pictures, says he cannot detect, unlike The Matrix Revolutions, any advance scepticism.
1	784095	784495	"The law has several weaknesses which terrorists could exploit, undermining our defenses," Ashcroft said.	He admits that the law "has several weaknesses which terrorists could exploit, undermining our defenses."
0	2561428	2561327	"Canada is a small country, and it needs companies like this, deals like this."	A passionate nationalist, Mr. D'Alessandro said: "Canada is a small country, and we need more companies like this."
0	581566	581586	Revenue rose to $616.5 million from $610.6 million a year earlier.	Revenue was up a tad, from $610.6 million to $616.5 million.
1	679580	679663	The winner of the Williams-Mauresmo match will play the winner of Justine Henin-Hardenne vs. Chanda Rubin.	The Williams-Mauresmo winner will play the winner of the match between Justine Henin-Hardenne and Chanda Rubin.
1	1860195	1860074	"By its actions, the Bush administration threatens to give a bad name to a just war," the Connecticut Democrat told a Capitol Hill news conference.	"By its actions," Lieberman said, "the Bush administration threatens to give a bad name to a just war."
0	758247	758152	I urge Congress to quickly resolve any differences and send me the final bill as soon as possible so that I can sign it into law."	He urged Congress to "send me the final bill as soon as possible so that I can sign it into law."
